country,country_code,geo_id_final,region,subnational_cases_7,subnational_cases_14,subnational_population,subnational_rate_14,national_cases_7,national_population,national_testing_rate,national_positivity_rate,subnational_testing_data,positivity_rate_combined,testing_rate_combined,colour,week
Austria,AT,AT11,Burgenland,1481,2767,293433,942.9750573,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT12,Niederosterreich,6469,13225,1677542,788.3558206,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT13,Wien,9395,15471,1897491,815.3398356,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT21,Karnten,4016,6040,560939,1076.765923,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT22,Steiermark,5476,11472,1243052,922.8897906,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT31,Oberosterreich,10692,21846,1482095,1473.994582,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT32,Salzburg,4066,7385,555221,1330.100987,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT33,Tirol,5330,10851,754705,1437.780325,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Austria,AT,AT34,Vorarlberg,2972,5973,394297,1514.847945,51714,8858775,2427.468809,24.04810178,FALSE,24.04810178,2427.468809,Red,2020-46
Belgium,BE,BE1,Region De Bruxelles-Capitale/brussels Hoofdstedelijk Gewest,3226,8970,1215290,738.095434,33439,11455519,1718.656309,16.98437127,FALSE,16.98437127,1718.656309,Red,2020-46
Belgium,BE,BE2,Vlaams Gewest,15180,36892,6596233,559.2889154,33439,11455519,1718.656309,16.98437127,FALSE,16.98437127,1718.656309,Red,2020-46
Belgium,BE,BE3,Region Wallonne,15728,43159,3643996,1184.386591,33439,11455519,1718.656309,16.98437127,FALSE,16.98437127,1718.656309,Red,2020-46
Bulgaria,BG,BG31,Severozapaden,1853,3650,742304,491.7122904,22950,7000039,866.0380321,37.85691899,FALSE,37.85691899,866.0380321,Red,2020-46
Bulgaria,BG,BG32,Severen Tsentralen,2690,4848,784168,618.234868,22950,7000039,866.0380321,37.85691899,FALSE,37.85691899,866.0380321,Red,2020-46
Bulgaria,BG,BG33,Severoiztochen,2377,4572,929035,492.1235476,22950,7000039,866.0380321,37.85691899,FALSE,37.85691899,866.0380321,Red,2020-46
Bulgaria,BG,BG34,Yugoiztochen,2760,5130,1032079,497.0549735,22950,7000039,866.0380321,37.85691899,FALSE,37.85691899,866.0380321,Red,2020-46
Bulgaria,BG,BG41,Yugozapaden,9636,20631,2102205,981.3981034,22950,7000039,866.0380321,37.85691899,FALSE,37.85691899,866.0380321,Red,2020-46
Bulgaria,BG,BG42,Yuzhen Tsentralen,3424,6389,1410248,453.0408836,22950,7000039,866.0380321,37.85691899,FALSE,37.85691899,866.0380321,Red,2020-46
Croatia,HR,HR03,Jadranska Hrvatska,4524,8801,1374071,640.5054761,17140,4076246,1414.978389,29.71670308,TRUE,24.46198767,1345.927539,Red,2020-46
Croatia,HR,HR04,Kontinentalna Hrvatska,10752,22631,2702175,837.5105239,17140,4076246,1414.978389,29.71670308,TRUE,27.43977134,1450.09113,Red,2020-46
Cyprus,CY,CY0,Kypros,1187,2525,875899,288.2752463,1180,875899,2885.835011,4.668275507,FALSE,4.668275507,2885.835011,Red,2020-46
Czechia,CZ,CZ01,Praha,3095,7075,1308632,540.6409136,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ02,Stredni Cechy,4937,12852,1369332,938.5598233,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ03,Jihozapad,5471,13994,1226805,1140.68658,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ04,Severozapad,4495,11539,1115685,1034.2525,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ05,Severovychod,7716,19372,1513693,1279.783946,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ06,Jihovychod,8110,20295,1696941,1195.975582,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ07,Stredni Morava,5480,15420,1215413,1268.704547,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Czechia,CZ,CZ08,Moravskoslezsko,5294,13952,1203299,1159.479065,47009,10649800,1764.183365,25.02049159,FALSE,25.02049159,1764.183365,Red,2020-46
Denmark,DK,DK01,Hovedstaden,3401,6800,1835562,370.4587478,6848,5806081,8376.993018,1.407967104,TRUE,1.939472048,9553.313917,Red,2020-46
Denmark,DK,DK02,Sjaelland,935,1919,836738,229.3429963,6848,5806081,8376.993018,1.407967104,TRUE,1.54693756,7223.527556,Red,2020-46
Denmark,DK,DK03,Syddanmark,1049,2048,1223348,167.4094371,6848,5806081,8376.993018,1.407967104,TRUE,1.443194013,5941.563643,Red,2020-46
Denmark,DK,DK04,Midtjylland,1615,2932,1320678,222.0071812,6848,5806081,8376.993018,1.407967104,TRUE,1.895450918,6451.534742,Red,2020-46
Denmark,DK,DK05,Nordjylland,481,1070,589755,181.4312723,6848,5806081,8376.993018,1.407967104,TRUE,0.518956477,15716.01767,Red,2020-46
Denmark,DK,FO,Faroe Islands,1,3,48497,6.185949646,6848,5806081,8376.993018,1.407967104,FALSE,1.407967104,8376.993018,Green,2020-46
Denmark,DK,GL,Greenland,1,1,56025,1.784917448,6848,5806081,8376.993018,1.407967104,FALSE,1.407967104,8376.993018,Green,2020-46
Estonia,EE,EE00,Eesti,1613,2773,1326819,208.9961027,1215,1324820,2565.405112,3.574896284,FALSE,3.574896284,2565.405112,Red,2020-46
Finland,FI,FI19,Lansi-Suomi,99,230,1379749,16.66969862,1717,5517919,1544.314079,2.014927125,FALSE,2.014927125,1544.314079,Green,2020-46
Finland,FI,FI1B,Helsinki-Uusimaa,1005,1907,1671024,114.1216404,1717,5517919,1544.314079,2.014927125,FALSE,2.014927125,1544.314079,Orange,2020-46
Finland,FI,FI1C,Etela-Suomi,206,428,1152719,37.12960401,1717,5517919,1544.314079,2.014927125,FALSE,2.014927125,1544.314079,Orange,2020-46
Finland,FI,FI1D,Pohjois- Ja Ita-Suomi,229,441,1284638,34.32873697,1717,5517919,1544.314079,2.014927125,FALSE,2.014927125,1544.314079,Orange,2020-46
Finland,FI,FI2,Aland,1,4,29789,13.42777535,1717,5517919,1544.314079,2.014927125,FALSE,2.014927125,1544.314079,Green,2020-46
France,FR,FR1,ILE-DE-FRANCE,999999,999999,999999,580.4849539,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRB,CENTRE-VAL DE LOIRE,999999,999999,999999,564.5005607,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRC,BOURGOGNE-FRANCHE-COMTE,999999,999999,999999,926.7269068,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRD,NORMANDIE,999999,999999,999999,514.7642527,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRE,HAUTS-DE-FRANCE,999999,999999,999999,825.8999024,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRF,GRAND EST,999999,999999,999999,694.7502466,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRG,PAYS-DE-LA-LOIRE,999999,999999,999999,535.6591867,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRH,BRETAGNE,999999,999999,999999,347.3356518,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRI,NOUVELLE-AQUITAINE,999999,999999,999999,459.9212772,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRJ,OCCITANIE,999999,999999,999999,595.2158156,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRK,AUVERGNE-RHONE-ALPES,999999,999999,999999,1322.120292,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRL,PROVENCE-ALPES-COTE-D'AZUR,999999,999999,999999,755.156452,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRM,CORSE,999999,999999,999999,407.5446441,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRY1,GUADELOUPE,999999,999999,999999,80.94260903,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRY2,MARTINIQUE,999999,999999,999999,235.9465992,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRY3,GUYANE,999999,999999,999999,107.1470413,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRY4,REUNION,999999,999999,999999,148.9371001,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
France,FR,FRY5,MAYOTTE,999999,999999,999999,167.9487781,172248,67012883,1568.726718,16.38508098,FALSE,16.38508098,1568.726718,Red,2020-46
Germany,DE,DE1,Baden-Wurttemberg,16303,33154,11069533,299.5067633,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE2,Bayern,24093,48428,13076721,370.3374875,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE3,Berlin,8579,15729,3644826,431.5432342,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE4,Brandenburg,2470,4569,2511917,181.8929527,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE5,Bremen,1023,2376,682986,347.884144,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE6,Hamburg,2968,6117,1841179,332.2327704,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE7,Hessen,10759,21905,6265809,349.5957186,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE8,Mecklenburg-Vorpommern,678,1547,1609675,96.10635687,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DE9,Niedersachsen,8863,17320,7982448,216.9760454,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DEA,Nordrhein-Westfalen,31273,63087,17932651,351.7996307,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DEB,Rheinland-Pfalz,6222,11672,4084844,285.7391861,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DEC,Saarland,1660,3072,990509,310.1435726,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DED,Sachsen,8744,16594,4077937,406.9214409,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DEE,Sachsen-Anhalt,1455,2960,2208321,134.0384844,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DEF,Schleswig-Holstein,1409,3023,2896712,104.3597016,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Germany,DE,DEG,Thuringen,2047,3814,2143145,177.9627603,131998,83019213,1885.609299,8.432124838,FALSE,8.432124838,1885.609299,Red,2020-46
Greece,EL,EL30,Attiki,4230,7883,5613352.5,140.4330122,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL41,Voreio Aigaio,232,418,331647,126.0376243,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL42,Notio Aigaio,100,227,516040.5,43.98879545,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Orange,2020-46
Greece,EL,EL43,Kriti,303,627,952395,65.83402895,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL51,"Anatoliki Makedonia, Thraki",1637,3404,899584.5,378.3969155,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL52,Kentriki Makedonia,7522,14272,2810665.5,507.7800969,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL53,Dytiki Makedonia,562,921,400512,229.9556568,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL54,Ipeiros,201,408,500544,81.51131569,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL61,Thessalia,1934,3206,1077960,297.4136332,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL62,Ionia Nisia,92,180,305803.5,58.86132762,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL63,Dytiki Ellada,339,608,982783.5,61.8651005,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL64,Sterea Ellada,362,584,833940,70.02901887,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Greece,EL,EL65,Peloponnisos,251,576,861670.5,66.84689797,17701,10724599,1612.386626,10.23640717,FALSE,10.23640717,1612.386626,Red,2020-46
Hungary,HU,HU11,Budapest,6779,13868,1752286,791.4233179,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU12,Pest,4370,9073,1278874,709.4522213,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU21,Kozep-Dunantul,3597,6757,1058236,638.5154162,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU22,Nyugat-Dunantul,4550,8977,989343,907.3698404,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU23,Del-Dunantul,2038,4191,879596,476.4687425,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU31,Eszak-Magyarorszag,3987,6835,1126360,606.8219752,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU32,Eszak-Alfold,4671,9022,1450960,621.7952252,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Hungary,HU,HU33,Del-Alfold,3749,7167,1237101,579.3383079,31345,9772756,1440.985532,22.25827984,FALSE,22.25827984,1440.985532,Red,2020-46
Iceland,IS,IS,Island,114,284,356991,79.55382629,123,356991,2294.175483,1.501831502,FALSE,1.501831502,2294.175483,Orange,2020-46
Ireland,IE,IE04,Northern And Western,508,1167,867947,134.4552144,2671,4904240,1548.680326,3.516741057,FALSE,3.516741057,1548.680326,Orange,2020-46
Ireland,IE,IE05,Southern,718,1761,1624381,108.4105268,2671,4904240,1548.680326,3.516741057,FALSE,3.516741057,1548.680326,Orange,2020-46
Ireland,IE,IE06,Eastern And Midland,1285,2976,2411912,123.3875863,2671,4904240,1548.680326,3.516741057,FALSE,3.516741057,1548.680326,Orange,2020-46
Isle of Man,IM,IM,Isle of Man,6,8,84077,9.51508736,999999,999999,999999,999999,FALSE,999999,999999,Grey - no data,2020-46
Italy,IT,ITC1,Piemonte,28286,54278,4356406,1245.935296,242062,60359546,2491.193357,16.09804791,TRUE,22.89771071,2835.640204,Red,2020-46
Italy,IT,ITC2,Valle dâ€™Aosta/VallÃ©e dâ€™Aoste,1009,1848,125666,1470.564831,242062,60359546,2491.193357,16.09804791,TRUE,20.56246179,3904.795251,Red,2020-46
Italy,IT,ITC3,Liguria,6774,13799,1550640,889.8906258,242062,60359546,2491.193357,16.09804791,TRUE,16.45133087,2655.419698,Red,2020-46
Italy,IT,ITC4,Lombardia,59377,115279,10060574,1145.849133,242062,60359546,2491.193357,16.09804791,TRUE,20.20670551,2920.787621,Red,2020-46
Italy,IT,ITF1,Abruzzo,4680,8304,1311580,633.1295079,242062,60359546,2491.193357,16.09804791,TRUE,16.01368691,2228.228549,Red,2020-46
Italy,IT,ITF2,Molise,581,1224,305617,400.501281,242062,60359546,2491.193357,16.09804791,TRUE,10.2850062,1848.391942,Red,2020-46
Italy,IT,ITF3,Campania,25227,52805,5801692,910.1655172,242062,60359546,2491.193357,16.09804791,TRUE,17.58113862,2473.226776,Red,2020-46
Italy,IT,ITF4,Puglia,9051,15554,4029053,386.046051,242062,60359546,2491.193357,16.09804791,TRUE,16.74467652,1341.580764,Red,2020-46
Italy,IT,ITF5,Basilicata,1451,2646,562869,470.0916199,242062,60359546,2491.193357,16.09804791,TRUE,12.70133053,2029.601914,Red,2020-46
Italy,IT,ITF6,Calabria,2482,4826,1947131,247.8518394,242062,60359546,2491.193357,16.09804791,TRUE,11.89894051,1071.268446,Red,2020-46
Italy,IT,ITG1,Sicilia,10699,19116,4999891,382.3283348,242062,60359546,2491.193357,16.09804791,TRUE,16.8448398,1270.327693,Red,2020-46
Italy,IT,ITG2,Sardegna,3006,5440,1639591,331.7900623,242062,60359546,2491.193357,16.09804791,TRUE,10.94643312,1674.868915,Red,2020-46
Italy,IT,ITH1,Provincia Autonoma Di Bolzano/bozen,4137,8493,531178,1598.899051,242062,60359546,2491.193357,16.09804791,TRUE,21.58960443,3607.453622,Red,2020-46
Italy,IT,ITH2,Provincia Autonoma Di Trento,1606,3214,541098,593.9774311,242062,60359546,2491.193357,16.09804791,TRUE,7.573685452,3918.883455,Red,2020-46
Italy,IT,ITH3,Veneto,21350,42045,4905854,857.0373272,242062,60359546,2491.193357,16.09804791,TRUE,18.72347143,2324.325184,Red,2020-46
Italy,IT,ITH4,Friuli-Venezia Giulia,4345,7931,1215220,652.6390283,242062,60359546,2491.193357,16.09804791,TRUE,11.03940649,3238.837412,Red,2020-46
Italy,IT,ITH5,Emilia-Romagna,17634,31817,4459477,713.4693149,242062,60359546,2491.193357,16.09804791,TRUE,13.51098716,2926.710913,Red,2020-46
Italy,IT,ITI1,Toscana,16646,33185,3729641,889.763921,242062,60359546,2491.193357,16.09804791,TRUE,14.12006209,3160.867226,Red,2020-46
Italy,IT,ITI2,Umbria,3906,8019,882015,909.1682114,242062,60359546,2491.193357,16.09804791,TRUE,12.63791374,3504.135417,Red,2020-46
Italy,IT,ITI3,Marche,4547,8421,1525271,552.0986107,242062,60359546,2491.193357,16.09804791,TRUE,19.4332849,1534.022479,Red,2020-46
Italy,IT,ITI4,Lazio,18714,36049,5879082,613.1739615,242062,60359546,2491.193357,16.09804791,TRUE,9.950497419,3198.985828,Red,2020-46
Latvia,LV,LV00,Latvija,2329,4244,1919968,221.0453508,2351,1919968,2125.920849,5.759854962,TRUE,5.705955852,2125.920849,Red,2020-46
Liechtenstein,LI,LI0,Liechtenstein,172,382,38378,995.3619261,999999,999999,999999,999999,FALSE,999999,999999,Grey - no data,2020-46
Lithuania,LT,LT01,Sostines Regionas,2835,5523,810538,681.3992681,10668,2794184,2726.234206,14.00441084,TRUE,12.65286084,2764.336774,Red,2020-46
Lithuania,LT,LT02,Vidurio Ir Vakaru Lietuvos Regionas,7324,13759,1983646,693.621745,10668,2794184,2726.234206,14.00441084,TRUE,13.62097824,2710.665109,Red,2020-46
Luxembourg,LU,LU0,Luxembourg,3865,7991,613894,1301.69052,3450,613894,11033.5009,5.093453805,FALSE,5.093453805,11033.5009,Red,2020-46
Malta,MT,MT0,Malta,894,1737,493559,351.9336087,878,493559,4476.668443,3.973749717,FALSE,3.973749717,4476.668443,Red,2020-46
Netherlands,NL,NL11,Groningen,509,1001,583990,171.4070446,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL12,Friesland (Nl),646,1204,647672,185.8965649,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL13,Drenthe,562,1192,492167,242.1942146,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL21,Overijssel,2638,5892,1156431,509.4986212,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL22,Gelderland,3846,8562,2071972,413.2295224,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL23,Flevoland,987,1998,416546,479.6589092,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL31,Utrecht,2929,6155,1306912,470.9574937,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL32,Noord-Holland,6270,13455,2853359,471.5494966,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL33,Zuid-Holland,9937,21678,3709139,584.4483046,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL34,Zeeland,651,1388,383032,362.3718123,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL41,Noord-Brabant,6427,13925,2544806,547.1929884,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Netherlands,NL,NL42,Limburg (Nl),2140,4559,1116137,408.462402,38013,17282163,1586.734253,13.86212631,FALSE,13.86212631,1586.734253,Red,2020-46
Norway,NO,NOCSR03,Oslo,1139,2152,681071,315.9729309,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Red,2020-46
Norway,NO,NOCSR11,Rogaland,166,303,475654,63.70176641,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR15,Mï¿½re og Romsdal,41,99,264970,37.36272031,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR18,Nordland,56,158,242126,65.25528031,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR30,Viken,1366,2556,1227305,208.2611902,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Red,2020-46
Norway,NO,NOCSR34,Innlandet,117,305,371054,82.19827842,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR38,Vestfold og Telemark,172,322,417711,77.08678967,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR42,Agder,144,248,305244,81.24647823,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR46,Vestland,770,1474,633117,232.8163673,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Red,2020-46
Norway,NO,NOCSR50,Trï¿½ndelag,88,207,465634,44.45551656,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Norway,NO,NOCSR54,Troms og Finnmark,81,208,244326,85.13215949,4001,5328212,2938.903332,2.555063829,FALSE,2.555063829,2938.903332,Orange,2020-46
Poland,PL,PL21,Malopolskie,12706,32817,3360545,976.5380318,169478,37972812,935.698415,47.69849512,TRUE,80.30590317,470.8164896,Red,2020-46
Poland,PL,PL22,Slaskie,22169,51717,4488998,1152.083383,169478,37972812,935.698415,47.69849512,TRUE,42.71895173,1156.048633,Red,2020-46
Poland,PL,PL41,Wielkopolskie,15464,37606,3473172,1082.756627,169478,37972812,935.698415,47.69849512,TRUE,37.02444514,1202.560656,Red,2020-46
Poland,PL,PL42,Zachodniopomorskie,6139,12461,1675502,743.7174053,169478,37972812,935.698415,47.69849512,TRUE,39.97785882,916.5014426,Red,2020-46
Poland,PL,PL43,Lubuskie,3827,7795,1003310,776.9283671,169478,37972812,935.698415,47.69849512,TRUE,118.2267532,322.6320878,Red,2020-46
Poland,PL,PL51,Dolnoslaskie,13925,31280,2865072,1091.77012,169478,37972812,935.698415,47.69849512,TRUE,54.40303172,893.3806899,Red,2020-46
Poland,PL,PL52,Opolskie,4516,10034,946038,1060.633928,169478,37972812,935.698415,47.69849512,TRUE,135.6156156,351.9943174,Red,2020-46
Poland,PL,PL61,Kujawsko-Pomorskie,6728,17697,2055433,860.9864685,169478,37972812,935.698415,47.69849512,TRUE,29.62702012,1104.828034,Red,2020-46
Poland,PL,PL62,Warminsko-Mazurskie,5129,10517,1404441,748.8388619,169478,37972812,935.698415,47.69849512,TRUE,53.66746887,680.4842638,Red,2020-46
Poland,PL,PL63,Pomorskie,7267,17772,2305077,770.9937672,169478,37972812,935.698415,47.69849512,TRUE,16.23801756,1941.496965,Red,2020-46
Poland,PL,PL71,Lodzkie,8487,20464,2453167,834.1869918,169478,37972812,935.698415,47.69849512,TRUE,33.72273215,1025.898359,Red,2020-46
Poland,PL,PL72,Swietokrzyskie,4894,10932,1226243,891.5035601,169478,37972812,935.698415,47.69849512,TRUE,66.66666667,598.6578517,Red,2020-46
Poland,PL,PL81,Lubelskie,6780,17668,2097294,842.4188502,169478,37972812,935.698415,47.69849512,TRUE,46.7199559,691.9392322,Red,2020-46
Poland,PL,PL82,Podkarpackie,6622,18355,2086135,879.8567686,169478,37972812,935.698415,47.69849512,TRUE,84.29226069,376.5815731,Red,2020-46
Poland,PL,PL84,Podlaskie,3914,9216,1152074,799.9486144,169478,37972812,935.698415,47.69849512,TRUE,46.2538407,734.5014296,Red,2020-46
Poland,PL,PL92X,Mazowiecki regionalny,11629,31977,5380311,594.3336733,169478,37972812,935.698415,47.69849512,TRUE,20.06695312,1077.093871,Red,2020-46
Portugal,PT,PTCSR01,Alentejo,704,1393,466690,298.4850757,37726,10276617,2616.444692,14.03069004,FALSE,14.03069004,2616.444692,Red,2020-46
Portugal,PT,PTCSR02,Algarve,672,1222,438406,278.7370611,37726,10276617,2616.444692,14.03069004,FALSE,14.03069004,2616.444692,Red,2020-46
Portugal,PT,PTCSR03,Regiao Autonoma dos Acores,143,235,242796,96.78907396,37726,10276617,2616.444692,14.03069004,FALSE,14.03069004,2616.444692,Red,2020-46
Portugal,PT,PTCSR04,Centro,4327,7711,1650394,467.2217664,37726,10276617,2616.444692,14.03069004,FALSE,14.03069004,2616.444692,Red,2020-46
Portugal,PT,PTCSR05,Area Metropolitana de Lisboa,10794,19119,3674534,520.3108748,37726,10276617,2616.444692,14.03069004,FALSE,14.03069004,2616.444692,Red,2020-46
Portugal,PT,PTCSR06,Regiao Autonoma da Madeira,136,216,254254,84.95441566,37726,10276617,2616.444692,14.03069004,FALSE,14.03069004,2616.444692,Red,2020-46
